pathway_id,step_id,substrate_smiles,product,product_smiles,"initial PFAS concentration
(μM)",pH,"temperature
(℃)",system,UV(nm),organic matter content（％）,cation exchange capacity（cmol/kg）,TP(mg/g),TN(mg/g),TOC(mg/g),moisture content(％),TTS(g/L),sludge_volume(mL),DO(mg/L),reaction time(d)
DFTA,,C(=C(\C(C(C(/C(=C/C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)/F)(F)F)(F)F)(F)F)/F)/C(=O)O,,C(=C(\C(C(C(=O)O)(F)F)(F)F)/F)/C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,189,,20,biotransformation,,,,,,,,,30,aerobic,
DFTA,,C(=C(\C(C(C(C(/C=C(/C(C(C(F)(F)F)(F)F)(F)F)\F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,,C(=C(\C(C(C(F)(F)F)(F)F)(F)F)/F)/C(C(C(C(C(=O)O)(F)F)(F)F)(F)F)(F)F,189,,20,biotransformation,,,,,,,,,30,aerobic,
DFTA,,C(=C(\C(C(C(F)(F)F)(F)F)(F)F)/F)/C(C(C(C(=O)O)(F)F)(F)F)(F)F,,C(=O)(C(C(C(F)(F)F)(F)F)(F)F)O,189,,20,biotransformation,,,,,,,,,30,aerobic,
DFTA,,C(=C(\C(C(C(C(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,,C(=C(\C(C(C(/C(=C/C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)/F)(F)F)(F)F)(F)F)/F)/C(=O)O,189,,20,biotransformation,,,,,,,,,30,aerobic,
DFTA,,C(=C(\C(C(C(C(/C=C(/C(C(C(F)(F)F)(F)F)(F)F)\F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,,C(=C(\C(C(C(F)(F)F)(F)F)(F)F)/F)/C(C(C(=O)O)(F)F)(F)F,189,,20,biotransformation,,,,,,,,,30,aerobic,
DFTA,,C(=C(\C(C(C(C(=O)O)(F)F)(F)F)(F)F)/F)/C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,189,,20,biotransformation,,,,,,,,,30,aerobic,
DFTA,,C(=C(\C(C(=O)O)(F)F)/F)/C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(=O)(C(C(=O)O)(F)F)O,189,,20,biotransformation,,,,,,,,,30,aerobic,
DFTA,,C(=C(\C(C(C(/C(=C/C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)/F)(F)F)(F)F)(F)F)/F)/C(=O)O,,C(=C(\C(C(C(C(=O)O)(F)F)(F)F)(F)F)/F)/C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,189,,20,biotransformation,,,,,,,,,30,aerobic,
DFTA,,C(=C(\C(C(C(F)(F)F)(F)F)(F)F)/F)/C(C(C(=O)O)(F)F)(F)F,,C(=O)(C(C(C(F)(F)F)(F)F)(F)F)O,189,,20,biotransformation,,,,,,,,,30,aerobic,
DFTA,,C(=C(\C(C(C(C(=O)O)(F)F)(F)F)(F)F)/F)/C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(=O)(C(C(C(C(=O)O)(F)F)(F)F)(F)F)O,189,,20,biotransformation,,,,,,,,,30,aerobic,
DFTA,,C(=C(\C(C(C(=O)O)(F)F)(F)F)/F)/C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(=O)(C(C(C(=O)O)(F)F)(F)F)O,189,,20,biotransformation,,,,,,,,,30,aerobic,
DFTA,,C(=C(\C(C(C(=O)O)(F)F)(F)F)/F)/C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,189,,20,biotransformation,,,,,,,,,30,aerobic,
DFTA,,C(=C(\C(C(C(F)(F)F)(F)F)(F)F)/F)/C(C(C(C(=O)O)(F)F)(F)F)(F)F,,C(=O)(C(C(C(C(=O)O)(F)F)(F)F)(F)F)O,189,,20,biotransformation,,,,,,,,,30,aerobic,
DFTA,,C(=C(\C(C(C(F)(F)F)(F)F)(F)F)/F)/C(C(C(C(C(=O)O)(F)F)(F)F)(F)F)(F)F,,C(=O)(C(C(C(C(C(=O)O)(F)F)(F)F)(F)F)(F)F)O,189,,20,biotransformation,,,,,,,,,30,aerobic,
DFTA,,C(CO)C(C(C(C(C(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(=O)O)C(C(C(C(C(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,189,,20,biotransformation,,,,,,,,,30,aerobic,
DFTA,,C(=C(\C(C(C(/C(=C/C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)/F)(F)F)(F)F)(F)F)/F)/C(=O)O,,C(=C(\C(C(=O)O)(F)F)/F)/C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,189,,20,biotransformation,,,,,,,,,30,aerobic,
DFTA,,C(=C(\C(C(C(F)(F)F)(F)F)(F)F)/F)/C(C(C(=O)O)(F)F)(F)F,,C(=O)(C(C(C(=O)O)(F)F)(F)F)O,189,,20,biotransformation,,,,,,,,,30,aerobic,
DFTA,,C(C(=O)O)C(C(C(C(C(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(=C(\C(C(C(C(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,189,,20,biotransformation,,,,,,,,,30,aerobic,
DFTA,,C(=C(\C(C(C(C(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,,C(=C(\C(C(C(C(/C=C(/C(C(C(F)(F)F)(F)F)(F)F)\F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,189,,20,biotransformation,,,,,,,,,30,aerobic,
DFTA,,C(=C(\C(C(=O)O)(F)F)/F)/C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,189,,20,biotransformation,,,,,,,,,30,aerobic,
DFTA,,C(=C(\C(C(C(C(/C=C(/C(C(C(F)(F)F)(F)F)(F)F)\F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,,C(=C(\C(C(C(F)(F)F)(F)F)(F)F)/F)/C(C(C(C(=O)O)(F)F)(F)F)(F)F,189,,20,biotransformation,,,,,,,,,30,aerobic,
EtFOSE,,CCN(CCO)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CCN(CC(=O)O)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,1.75,,24,biotransformation,,,,,,,,14.3,4,anaerobic,
EtFOSE,,CCN(CC(=O)O)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(C(C(C(F)(F)S(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,1.75,,24,biotransformation,,,,,,,,14.3,4,anaerobic,
EtFOSE,,C(C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(C(C(C(C(F)(F)S(=O)=O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,0.715,7.4,22,biotransformation,,5.9,16.9,,,,28,,,aerobic,182
EtFOSE,,C(C=O)NS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(=O)O)NS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.715,7.4,22,biotransformation,,5.9,16.9,,,,28,,,aerobic,182
EtFOSE,,CCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,0.715,7.4,22,biotransformation,,5.9,16.9,,,,28,,,aerobic,182
EtFOSE,,CCN(CC(=O)O)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.715,7.4,22,biotransformation,,5.9,16.9,,,,28,,,aerobic,182
EtFOSE,,CCN(CCO)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CCN(CC=O)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.715,7.4,22,biotransformation,,5.9,16.9,,,,28,,,aerobic,182
EtFOSE,,CCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CO)NS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.715,7.4,22,biotransformation,,5.9,16.9,,,,28,,,aerobic,182
EtFOSE,,C(C(=O)O)NS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,0.715,7.4,22,biotransformation,,5.9,16.9,,,,28,,,aerobic,182
EtFOSE,,C(CO)NS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C=O)NS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.715,7.4,22,biotransformation,,5.9,16.9,,,,28,,,aerobic,182
EtFOSE,,CCN(CC=O)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CCN(CC(=O)O)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.715,7.4,22,biotransformation,,5.9,16.9,,,,28,,,aerobic,182
EtFOSE,,C(C(C(C(C(F)(F)S(=O)=O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,0.715,7.4,22,biotransformation,,5.9,16.9,,,,28,,,aerobic,182
EtFOSE,,C(C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(C(C(C(C(F)(F)S(=O)=O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,0.0035,7,22,biotransformation,,,,,,,,,,aerobic,56
EtFOSE,,CCN(CCO)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CCN(CC(=O)O)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.0035,7,22,biotransformation,,,,,,,,,,aerobic,56
EtFOSE,,CCN(CC(=O)O)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(C(C(C(F)(F)S(=O)=O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,0.0035,7,22,biotransformation,,,,,,,,,,aerobic,56
EtFOSE,,CCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,0.0035,7,22,biotransformation,,,,,,,,,,aerobic,56
EtFOSE,,CCN(CCO)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.0035,7,22,biotransformation,,,,,,,,,,aerobic,56
FTMeUPA,,C(=C\C(C(F)(F)F)(C(F)(F)F)F)/C(=O)O,,C(CC(C(F)(F)F)(C(F)(F)F)F)C(=O)O,75,,34,biotransformation,,,,,,,,,,anaerobic,70
FTMeUPA,,C(=C\C(C(F)(F)F)(C(F)(F)F)F)/C(=O)O,,C(=C\C(C(F)F)(C(F)(F)F)F)/C(=O)O,75,,34,biotransformation,,,,,,,,,,anaerobic,70
FTMeUPA,,C(=C\C(C(F)(F)F)(C(F)(F)F)F)/C(=O)O,,C(CC(C(F)(F)F)(C(F)(F)F)F)C(=O)O,80,7,20,biotransformation,,,,,,,,,,anaerobic,
"Hexamethylene-1,6-di(8:2 fluorotelomer urethane)",,C(CCCNC(=O)OCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CCNC(=O)OCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CO)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,6.4,22,biotransformation,,3.8,,,,,24,,,aerobic,
MeFBSE,,CN(CCO)S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,CN(CC(=O)O)S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,2.8,,24,biotransformation,,,,,,,,14.3,4,anaerobic,
MeFBSE,,CN(CC(=O)O)S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(C(C(F)(F)S(=O)O)(F)F)(C(F)(F)F)(F)F,2.8,,24,biotransformation,,,,,,,,14.3,4,anaerobic,
N-EtFOSE,,CCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(=O)O)NS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.175,,30,biotransformation,,,,,,,,3.8,75,aerobic,10
N-EtFOSE,,C(C(=O)O)NS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,0.175,,30,biotransformation,,,,,,,,3.8,75,aerobic,10
N-EtFOSE,,C(C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(C(C(C(C(F)(F)S(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,0.175,,30,biotransformation,,,,,,,,3.8,75,aerobic,10
N-EtFOSE,,CCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,0.175,,30,biotransformation,,,,,,,,3.8,75,aerobic,10
N-EtFOSE,,C(C(C(C(C(F)(F)S(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,0.175,,30,biotransformation,,,,,,,,3.8,75,aerobic,10
N-EtFOSE,,CCN(CCO)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CCN(CC(=O)O)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.175,,30,biotransformation,,,,,,,,3.8,75,aerobic,10
N-EtFOSE,,CCN(CC(=O)O)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.175,,30,biotransformation,,,,,,,,3.8,75,aerobic,10
N-EtFOSE,,C(C(C(C(C(F)(F)S(=O)=O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,,7.4,28,biotransformation,,,,,,,,,,aerobic,
N-EtFOSE,,CCN(CC(=O)O)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,7.4,28,biotransformation,,,,,,,,,,aerobic,
N-EtFOSE,,C(C(C(C(C(F)(F)S(=O)=O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,7.4,28,biotransformation,,,,,,,,,,aerobic,
N-EtFOSE,,CCN(CCO)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CCN(CC=O)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,7.4,28,biotransformation,,,,,,,,,,aerobic,
N-EtFOSE,,C(C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(C(C(C(C(F)(F)S(=O)=O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,7.4,28,biotransformation,,,,,,,,,,aerobic,
N-EtFOSE,,C(CO)NS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C=O)NS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,7.4,28,biotransformation,,,,,,,,,,aerobic,
N-EtFOSE,,C(C(=O)O)NS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,7.4,28,biotransformation,,,,,,,,,,aerobic,
N-EtFOSE,,CCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CO)NS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,7.4,28,biotransformation,,,,,,,,,,aerobic,
N-EtFOSE,,C(C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,0.52,7.4,22,biotransformation,,,16.9,,,,,,,aerobic,105
N-EtFOSE,,CCN(CCO)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,0.52,7.4,22,biotransformation,,,16.9,,,,,,,aerobic,105
N-EtFOSE,,C(CO)NS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(=O)O)NS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.52,7.4,22,biotransformation,,,16.9,,,,,,,aerobic,105
N-EtFOSE,,CCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,0.52,7.4,22,biotransformation,,,16.9,,,,,,,aerobic,105
N-EtFOSE,,CCN(CC(=O)O)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.52,7.4,22,biotransformation,,,16.9,,,,,,,aerobic,105
N-EtFOSE,,CCN(CCO)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.52,7.4,22,biotransformation,,,16.9,,,,,,,aerobic,105
N-EtFOSE,,CCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CO)NS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.52,7.4,22,biotransformation,,,16.9,,,,,,,aerobic,105
PFHxSAm,,C(C(=O)O)NS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
PFHxSAm,,CN(C)CCCNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
PFHxSAm,,C(CNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
PFHxSAm,,C(C(C(C(F)(F)S(=O)O)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,,C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
PFHxSAm,,C(C(=O)O)NS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(=O)NS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
PFHxSAm,,C(=O)NS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
PFHxSAm,,C(CNCO)CNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CN)CNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
PFHxSAm,,C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,,C(=O)NS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
PFHxSAm,,CN(CCCNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CO,,CNCCCNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
PFHxSAm,,CN(C)CCCNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CN(CCCNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CO,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
PFHxSAm,,CN(C)CCCNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C/[N+](=C/CCNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)/C,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
PFHxSAm,,C(CNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CO,,C(CNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C=O,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
PFHxSAm,,C/[N+](=C/CCNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)/C,,CNCCCNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
PFHxSAm,,C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,,C(C(C(C(F)(F)S(=O)O)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
